2.043786567439695290e+01 9.286468305266579293e+00 1.971320623752431800e+01 5.954882523313294485e+00
2.053020270671710534e+01 9.163119625667979662e+00 1.977192741129458042e+01 5.778239492069099370e+00
2.062132420977538416e+01 9.043576565281977508e+00 1.982889905685290799e+01 5.605297784112869053e+00
2.071126742373884966e+01 8.927670105581997362e+00 1.988415737028883257e+01 5.435888385366409281e+00
2.080006794512423696e+01 8.815240724230976710e+00 1.993773690466610304e+01 5.269851893988391822e+00
2.088775981829238049e+01 8.706137722661932088e+00 1.998967066269911541e+01 5.107037852558441671e+00
2.097437561998690470e+01 8.600218617101335283e+00 2.003999018251721864e+01 4.947304143878586302e+00
2.105994654029126423e+01 8.497348546475144815e+00 2.008872561991339367e+01 4.790516403749885299e+00
2.114450245504934500e+01 8.397399770500060256e+00 2.013590582208854585e+01 4.636547524144275734e+00
2.122807199468612183e+01 8.300251189157119569e+00 2.018155839785143613e+01 4.485277177854849917e+00
2.131068260946172899e+01 8.205787884735309845e+00 2.022570978430102429e+01 4.336591365792373587e+00
2.139236062792273430e+01 8.113900734540438364e+00 2.026838530676638328e+01 4.190382035163100483e+00
2.147313131390733076e+01 8.024486021490755405e+00 2.030960923736158819e+01 4.046546695609386290e+00
2.155301891887118515e+01 7.937445087100440944e+00 2.034940484891557233e+01 3.904988077839762095e+00
2.163204673027085079e+01 7.852684018010613443e+00 2.038779446501126813e+01 3.765613825888115773e+00
2.171023711831592706e+01 7.770113337868380654e+00 2.042479950842502845e+01 3.628336194821130789e+00
2.178761157849544716e+01 7.689647738538469390e+00 2.046044054543236257e+01 3.493071787854211241e+00
2.186419077203469996e+01 7.611205823568418793e+00 2.049473732809796545e+01 3.359741305733178418e+00
2.193999456418972471e+01 7.534709865796343387e+00 2.052770883448415518e+01 3.228269310224753497e+00
2.201504205936979019e+01 7.460085593474378385e+00 2.055937330570715815e+01 3.098584016254813278e+00
2.208935163505192634e+01 7.387261980857852350e+00 2.058974828185062123e+01 2.970617088461465549e+00
2.216294097327052626e+01 7.316171058190638732e+00 2.061885063552224651e+01 2.844303457101199584e+00
2.223582709009410863e+01 7.246747736713548882e+00 2.064669660346567781e+01 2.719581148899132828e+00
2.230802636389857696e+01 7.178929639928135487e+00 2.067330181702695668e+01 2.596391124035776876e+00
2.237955456153590461e+01 7.112656952362297780e+00 2.069868133056091963e+01 2.474677130584980400e+00
2.245042686327553128e+01 7.047872275691362987e+00 2.072284964867034773e+01 2.354385566125680285e+00
2.252065788647805533e+01 6.984520493340362179e+00 2.074582075222553712e+01 2.235465347656750534e+00
2.259026170759463525e+01 6.922548648097202495e+00 2.076760812277622748e+01 2.117867794294623351e+00
2.265925188339788576e+01 6.861905823343559696e+00 2.078822476623523130e+01 2.001546513320138221e+00
2.272764147073849728e+01 6.802543035976804653e+00 2.080768323513626328e+01 1.886457297643511888e+00
2.279544304518668341e+01 6.744413137290882432e+00 2.082599564982112739e+01 1.772558030891889569e+00
2.286266871906160958e+01 6.687470716625562694e+00 2.084317371905338589e+01 1.659808594874638388e+00
2.292933015892075588e+01 6.631672007375392752e+00 2.085922876012433491e+01 1.548170778986906582e+00
2.299543860085534419e+01 6.576974813242997264e+00 2.087417171681099859e+01 1.437608209392633896e+00
2.306100486593417287e+01 6.523338429921777148e+00 2.088801317750022690e+01 1.328086273119400529e+00
2.312603937520927744e+01 6.470723568527284364e+00 2.090076339287874418e+01 1.219572043403281514e+00
2.319055216323616264e+01 6.419092292552547541e+00 2.091243229218166633e+01 1.112034217860715879e+00
2.325455289114271196e+01 6.368407957192144586e+00 2.092302949899119824e+01 1.005443058393456157e+00
2.331805085947214451e+01 6.318635149173326582e+00 2.093256434680620259e+01 8.997703310344915550e-01
2.338105502046189343e+01 6.269739630756022031e+00 2.094104589404614458e+01 7.949892492486498874e-01
2.344357398914345580e+01 6.221688293862435160e+00 2.094848293787072890e+01 6.910744262977003283e-01
2.350561605451593650e+01 6.174449112365877568e+00 2.095488402804769734e+01 5.880018252108718535e-01
2.356718919038003790e+01 6.127991096219184364e+00 2.096025748043454584e+01 4.857487099877849657e-01
2.362830106531040286e+01 6.082284253691986997e+00 2.096461138959195125e+01 3.842936035245597126e-01
2.368895905242977662e+01 6.037299554392398626e+00 2.096795364113656746e+01 2.836162456384017649e-01
2.374917023896609791e+01 5.993008893335809439e+00 2.097029192384360741e+01 1.836975515036853579e-01
2.380894143537682695e+01 5.949385058709147245e+00 2.097163374124402324e+01 8.451957267165990939e-02
2.386827918400699744e+01 5.906401703849275542e+00 2.097198642265934865e+01 -1.393453895809752818e-02
2.392718976764605188e+01 5.864033319307036862e+00 2.097135713407941537e+01 -1.116805676269559955e-01
2.398567921791682167e+01 5.822255206091758950e+00 2.096975288877847632e+01 -2.087332696158696044e-01
2.404375332313004421e+01 5.781043453741591343e+00 2.096718055728025121e+01 -3.051064061437159802e-01
2.410141763607582632e+01 5.740374918528573289e+00 2.096364687715396613e+01 -4.008127765453548541e-01
2.415867748165247164e+01 5.700227202578853181e+00 2.095915846257197757e+01 -4.958642511114644824e-01
2.421553796422445615e+01 5.660578635444680984e+00 2.095372181342408169e+01 -5.902718027163743608e-01
2.427200397477566796e+01 5.621408257318122992e+00 2.094734332407523070e+01 -6.840455377392030689e-01
2.432808019795959353e+01 5.582695802675797125e+00 2.094002929191864126e+01 -7.771947269826537941e-01
2.438377111902718042e+01 5.544421684773449321e+00 2.093178592567753071e+01 -8.697278363123592815e-01
2.443908103048329394e+01 5.506566982216494210e+00 2.092261935319085708e+01 -9.616525564207020205e-01
2.449401403869094551e+01 5.469113425628004954e+00 2.091253562903993313e+01 -1.052975832701468661e+00
2.454857407040066164e+01 5.432043384811009012e+00 2.090154074202103374e+01 -1.143703895124576375e+00
2.460276487902642018e+01 5.395339857274046302e+00 2.088964062200316718e+01 -1.233842287352883593e+00
2.465659005084136268e+01 5.358986457079033094e+00 2.087684114657951184e+01 -1.323395895833634706e+00
2.471005301107549812e+01 5.322967404032965533e+00 2.086314814745951196e+01 -1.412368978777169382e+00
2.476315702992438617e+01 5.287267513211233450e+00 2.084856741660965085e+01 -1.500765195052698786e+00
2.481590522879698923e+01 5.251872183679502371e+00 2.083310471289633625e+01 -1.588587634436237961e+00
2.486830058574475899e+01 5.216767389621653983e+00 2.081676576678808033e+01 -1.675838844473670930e+00
2.492034594117665236e+01 5.181939670366126904e+00 2.079955628566331427e+01 -1.762520858841649884e+00
2.497204400346921105e+01 5.147376120448717174e+00 2.078148195882342719e+01 -1.848635225426978224e+00
2.502339735452059344e+01 5.113064379970132300e+00 2.076254846230352769e+01 -1.934183034521235856e+00
2.507440845554728526e+01 5.078992625433447650e+00 2.074276146411711608e+01 -2.019164948956281513e+00
2.512507965187910131e+01 5.045149559203103706e+00 2.072212662734763811e+01 -2.103581227981807800e+00
2.517541317826387726e+01 5.011524399758829240e+00 2.070064961424387917e+01 -2.187431754749027846e+00
2.522541116396105565e+01 4.978106871665124444e+00 2.067833608982699189e+01 -2.270716062628964416e+00
2.527507563789040645e+01 4.944887195789671175e+00 2.065519172544039961e+01 -2.353433362553285502e+00
2.532440853391770830e+01 4.911856079925303042e+00 2.063122220238776805e+01 -2.435582572005205115e+00
2.537341169503410754e+01 4.879004707026862064e+00 2.060643321387461313e+01 -2.517162334555347769e+00
2.542208687823256241e+01 4.846324725120025434e+00 2.058083046786524406e+01 -2.598171045968437287e+00
2.547043575906679180e+01 4.813808236622725722e+00 2.055441968940291275e+01 -2.678606877812250264e+00
2.551845993637910581e+01 4.781447787570864527e+00 2.052720662292624709e+01 -2.758467803585188172e+00
2.556616093688331404e+01 4.749236356708913753e+00 2.049919703432565043e+01 -2.837751623809487533e+00
2.561354021888389454e+01 4.717167344275342344e+00 2.047039671212298728e+01 -2.916455982044941830e+00
2.566059917661723233e+01 4.685234560914098623e+00 2.044081146907938162e+01 -2.994578388412298953e+00
2.570733914424635813e+01 4.653432216483481376e+00 2.041044714339768262e+01 -3.072116239794934422e+00
2.575376140012731341e+01 4.621754907461088635e+00 2.037930959987012614e+01 -3.149066843770764734e+00
2.579986717058293522e+01 4.590197605576016748e+00 2.034740473068604061e+01 -3.225427437444999157e+00
2.584565763325018395e+01 4.558755647472766626e+00 2.031473845593462002e+01 -3.301195201944782998e+00
2.589113392079978127e+01 4.527424722723719874e+00 2.028131672412107278e+01 -3.376367281799552256e+00
2.593629712436774426e+01 4.496200862432445433e+00 2.024714551244608529e+01 -3.450940801568562755e+00
2.598114829724617181e+01 4.465080424995767849e+00 2.021223082686828221e+01 -3.524912885538056262e+00
2.602568845791475027e+01 4.434060086022442171e+00 2.017657870208624971e+01 -3.598280671076821591e+00
2.606991859300848091e+01 4.403136827925077768e+00 2.014019520136671915e+01 -3.671041321753002684e+00
2.611383966039914029e+01 4.372307927876605049e+00 2.010308641620386538e+01 -3.743192042033684164e+00
2.615745259207116291e+01 4.341570946476007720e+00 2.006525846585086370e+01 -3.814730090264911055e+00
2.620075829711142745e+01 4.310923713263672852e+00 2.002671749652530053e+01 -3.885652792762852581e+00
2.624375766417519884e+01 4.280364318223435660e+00 1.998746968085900022e+01 -3.955957553776736191e+00
2.628645156401206862e+01 4.249891100988504533e+00 1.994752121708884118e+01 -4.025641866132636970e+00
2.632884085193241930e+01 4.219502639504657537e+00 1.990687832810404245e+01 -4.094703321583902600e+00
2.637092637013606833e+01 4.189197739094848494e+00 1.986554726040212060e+01 -4.163139620122075613e+00
2.641270895001422758e+01 4.158975419267030738e+00 1.982353428272926976e+01 -4.230948578607939048e+00
2.645418941416972558e+01 4.128834906050824038e+00 1.978084568513846975e+01 -4.298128138688062982e+00
2.649536857843951054e+01 4.098775621368598188e+00 1.973748777767855245e+01 -4.364676374088680255e+00
2.653624725381103389e+01 4.068797172807998130e+00 1.969346688903499398e+01 -4.430591497291388237e+00
2.657682624822324513e+01 4.038899343387936547e+00 1.964878936506755736e+01 -4.495871865244793320e+00
2.661710636825428722e+01 4.009082080302856177e+00 1.960346156712519416e+01 -4.560515983642638105e+00
2.665708842076777074e+01 3.979345488026270861e+00 1.955748987086718671e+01 -4.624522513379905497e+00
2.669677321442691564e+01 3.949689818515927264e+00 1.951088066462041581e+01 -4.687890274372086274e+00
2.673616156112857212e+01 3.920115462328443989e+00 1.946364034779027108e+01 -4.750618249305077256e+00
2.677525427735353247e+01 3.890622940145964659e+00 1.941577532926358529e+01 -4.812705587009515895e+00
2.681405218533064172e+01 3.861212892057126922e+00 1.936729202536146133e+01 -4.874151602450644383e+00
2.685255611423686517e+01 3.831886069955217966e+00 1.931819685825763955e+01 -4.934955779598196202e+00
2.689076690137423142e+01 3.802643331528644755e+00 1.926849625460874549e+01 -4.995117775434483320e+00
2.692868539314791221e+01 3.773485631452776712e+00 1.921819664365609626e+01 -5.054637420028882389e+00
2.696631244601768884e+01 3.744414013913297090e+00 1.916730445550557249e+01 -5.113514717517787744e+00
2.700364892734356559e+01 3.715429605389949597e+00 1.911582611937950915e+01 -5.171749846303232978e+00
2.704069571592906129e+01 3.686533607752585873e+00 1.906376806170313642e+01 -5.229343156099322876e+00
2.707745370303557308e+01 3.657727291457494978e+00 1.901113670457675298e+01 -5.286295171117736835e+00
2.711392379299602240e+01 3.629011989077210565e+00 1.895793846401603844e+01 -5.342606588900443043e+00
2.715010690378350944e+01 3.600389089063172676e+00 1.890417974821457037e+01 -5.398278279068664531e+00
2.718600396755388005e+01 3.571860029731085628e+00 1.884986695584303718e+01 -5.453311282205163479e+00
2.722161593104525679e+01 3.543426293664703852e+00 1.879500647428379878e+01 -5.507706807008481142e+00
2.725694375594477492e+01 3.515089402298434251e+00 1.873960467790267970e+01 -5.561466227566981502e+00
2.729198841941472153e+01 3.486850910260245850e+00 1.868366792653547392e+01 -5.614591083995262188e+00
2.732675091434249026e+01 3.458712400419241995e+00 1.862720256378548811e+01 -5.667083078992590117e+00
2.736123224961276534e+01 3.430675478987130766e+00 1.857021491540738722e+01 -5.718944075372155211e+00
2.739543345032601707e+01 3.402741770878896510e+00 1.851271128771896812e+01 -5.770176093353276414e+00
2.742935555778329615e+01 3.374912916376765715e+00 1.845469796606958823e+01 -5.820781306251565645e+00
2.746299962977905196e+01 3.347190565975928678e+00 1.839618121328438960e+01 -5.870762038652704184e+00
2.749636674070757891e+01 3.319576376273210006e+00 1.833716726816135179e+01 -5.920120763338521108e+00
2.752945798157487900e+01 3.292072006373858883e+00 1.827766234400845136e+01 -5.968860097656644825e+00
2.756227446001513215e+01 3.264679114248663971e+00 1.821767262720706171e+01 -6.016982800080062255e+00
2.759481730023492574e+01 3.237399353580134420e+00 1.815720427584582453e+01 -6.064491766400555761e+00
2.762708764287615537e+01 3.210234371179115254e+00 1.809626341843617325e+01 -6.111390025493188105e+00
2.765908664506025971e+01 3.183185802874469950e+00 1.803485615246556861e+01 -6.157680736462325832e+00
2.769081548022377959e+01 3.156255271011149777e+00 1.797298854315650019e+01 -6.203367184477949436e+00
2.772227533796948151e+01 3.129444381765924987e+00 1.791066662222292294e+01 -6.248452776847444490e+00
2.775346742389587007e+01 3.102754722590624681e+00 1.784789638666150324e+01 -6.292941039063661535e+00
2.778439295936973608e+01 3.076187860402873842e+00 1.778468379765505247e+01 -6.336835610505088034e+00
2.781505318132328242e+01 3.049745339090095708e+00 1.772103477941154992e+01 -6.380140240535031815e+00
2.784544934203085020e+01 3.023428677153282784e+00 1.765695521804161316e+01 -6.422858784577883284e+00
2.787558270883921807e+01 2.997239365978670023e+00 1.759245096053539825e+01 -6.464995199924755021e+00
2.790545456389160250e+01 2.971178868040202481e+00 1.752752781375302149e+01 -6.506553541632591475e+00
2.793506620382500927e+01 2.945248615330585018e+00 1.746219154348169056e+01 -6.547537958428592653e+00
2.796441893941027601e+01 2.919450008333633217e+00 1.739644787364611389e+01 -6.587952688646137034e+00
2.799351409528752299e+01 2.893784414024052509e+00 1.733030248526037553e+01 -6.627802056106064654e+00
2.802235300961141817e+01 2.868253164748527873e+00 1.726376101562798837e+01 -6.667090466062830068e+00
2.805093703369443858e+01 2.842857557115959999e+00 1.719682905755314550e+01 -6.705822401167615077e+00
2.807926753164364797e+01 2.817598850945851829e+00 1.712951215857734510e+01 -6.744002417456412601e+00
2.810734587999342082e+01 2.792478268521678686e+00 1.706181582032227340e+01 -6.781635140456375055e+00
2.813517346732524160e+01 2.767496993793469695e+00 1.699374549782088550e+01 -6.818725261268659743e+00
2.816275169387196797e+01 2.742656171393806019e+00 1.692530659879217581e+01 -6.855277532576907973e+00
2.819008197112582792e+01 2.717956906119209037e+00 1.685650448307844584e+01 -6.891296764857624879e+00
2.821716572143714430e+01 2.693400262374757048e+00 1.678734446207775832e+01 -6.926787822588311272e+00
2.824400437760813176e+01 2.668987263733355597e+00 1.671783179823005128e+01 -6.961755620548005119e+00
2.827059938248385151e+01 2.644718892881815719e+00 1.664797170470481547e+01 -6.996205120542535738e+00
2.829695218853622407e+01 2.620596090897924224e+00 1.657776934472341779e+01 -7.030141327301677734e+00
2.832306425744724265e+01 2.596619757053790334e+00 1.650722983116071774e+01 -7.063569284981045193e+00
2.834893705969005850e+01 2.572790748697502128e+00 1.643635822618598752e+01 -7.096494073740268860e+00
2.837457207410811222e+01 2.549109881131472743e+00 1.636515954090025105e+01 -7.128920806305605318e+00
2.839997078749311399e+01 2.525577927544703893e+00 1.629363873500180304e+01 -7.160854624590364814e+00
2.842513469416243765e+01 2.502195618994377924e+00 1.622180071647826338e+01 -7.192300696372225133e+00
2.845006529555637442e+01 2.478963644898210639e+00 1.614965034161292223e+01 -7.223264212745575286e+00
2.847476409984674461e+01 2.455882653824706274e+00 1.607719241517413167e+01 -7.253750386025389574e+00
2.849923262145155078e+01 2.432953252133690736e+00 1.600443168926826587e+01 -7.283764444328373777e+00
2.852347238064402291e+01 2.410176004814373218e+00 1.593137286355742077e+01 -7.313311629547391668e+00
2.854748490313833287e+01 2.387551435786051446e+00 1.585802058514371282e+01 -7.342397194500393631e+00
2.857127171967555768e+01 2.365080028199563866e+00 1.578437944845499707e+01 -7.371026400087777652e+00
2.859483436561169611e+01 2.342762224772612090e+00 1.571045399515305263e+01 -7.399204512512012499e+00
2.861817438050933760e+01 2.320598428161039450e+00 1.563624871406820738e+01 -7.426936800575304254e+00
2.864129330788211902e+01 2.298589001875265492e+00 1.556176804170442196e+01 -7.454228534864027367e+00
2.866419269470608810e+01 2.276734270412030803e+00 1.548701636189976227e+01 -7.481084984123590687e+00
2.868687409094289364e+01 2.255034519440510365e+00 1.541199800553735599e+01 -7.507511411797859857e+00
2.870933904921710322e+01 2.233489996529653077e+00 1.533671725082666981e+01 -7.533513074460966408e+00
2.873158912443376778e+01 2.212100911678719584e+00 1.526117832336998958e+01 -7.559095219536383858e+00
2.875362587340026721e+01 2.190867437868915246e+00 1.518538539624716499e+01 -7.584263083078589318e+00
2.877545085445239081e+01 2.169789711634110496e+00 1.510934259011727576e+01 -7.609021887614096258e+00
2.879706562710910589e+01 2.148867833678478334e+00 1.503305397341348737e+01 -7.633376840352425141e+00
2.881847175187088794e+01 2.128101869679171365e+00 1.495652356299483543e+01 -7.657333133239468737e+00
2.883967078965370234e+01 2.107491850654256371e+00 1.487975532364086106e+01 -7.680895938329711292e+00
2.886066430148632023e+01 2.087037773658454221e+00 1.480275316838159938e+01 -7.704070406534247795e+00
2.888145384819355499e+01 2.066739602467619008e+00 1.472552095878070411e+01 -7.726861666179488886e+00
2.890204099006162508e+01 2.046597268246308943e+00 1.464806250515926322e+01 -7.749274821327608365e+00
2.892242728650883521e+01 2.026610670225558408e+00 1.457038156683296926e+01 -7.771314950153763057e+00
2.894261429576140188e+01 2.006779676389775169e+00 1.449248185236157127e+01 -7.792987103376708191e+00
2.896260357462188040e+01 1.987104124101082725e+00 1.441436701998824077e+01 -7.814296303630639429e+00
2.898239667823374788e+01 1.967583820737895284e+00 1.433604067807141824e+01 -7.835247544795464592e+00
2.900199515956470364e+01 1.948218544570480271e+00 1.425750638494281830e+01 -7.855845788463439838e+00
2.902140056921131617e+01 1.929008045386567227e+00 1.417876764941987489e+01 -7.876095963668224620e+00
2.904061445511593575e+01 1.909952045196132930e+00 1.409982793113784183e+01 -7.896002965715414490e+00
2.905963836228676911e+01 1.891050238941265338e+00 1.402069064088650663e+01 -7.915571655037894949e+00
2.907847383252359919e+01 1.872302295208446044e+00 1.394135914095605600e+01 -7.934806856099969607e+00
2.909712240415315065e+01 1.853707856935579601e+00 1.386183674549588929e+01 -7.953713356379743971e+00
2.911558561193843886e+01 1.835266541833292964e+00 1.378212672106325876e+01 -7.972295906690463063e+00
2.913386498669249391e+01 1.816977943319188382e+00 1.370223228685398453e+01 -7.990559219232497234e+00
2.915196205498143556e+01 1.798841631309002320e+00 1.362215661503056729e+01 -8.008507966331830374e+00
2.916987833894676641e+01 1.780857152813289268e+00 1.354190283117943316e+01 -8.026146780092830113e+00
2.918761535607645285e+01 1.763024032629143756e+00 1.346147401471275984e+01 -8.043480251655248381e+00
2.920517461898188927e+01 1.745341774029189885e+00 1.338087319927616470e+01 -8.060512930493091588e+00
2.922255763518061755e+01 1.727809859447720919e+00 1.330010337316162250e+01 -8.077249323752681676e+00
2.923976590690902100e+01 1.710427751099302895e+00 1.321916747975678064e+01 -8.093693895859948029e+00
2.925680093102998214e+01 1.693194891358186682e+00 1.313806841811457637e+01 -8.109851069012400160e+00
2.927366419867320246e+01 1.676110703852405459e+00 1.305680904317303614e+01 -8.125725221118015540e+00
2.929035719509145608e+01 1.659174593998745451e+00 1.297539216625179392e+01 -8.141320685766151755e+00
2.930688139949133131e+01 1.642385949614283636e+00 1.289382055551190120e+01 -8.156641751939011087e+00
2.932323828485677097e+01 1.625744141555711009e+00 1.281209693640253811e+01 -8.171692663637387000e+00
2.933942931777796304e+01 1.609248524352907550e+00 1.273022399211074251e+01 -8.186477619539695993e+00
2.935545595828536491e+01 1.592898436836944764e+00 1.264820436401371850e+01 -8.201000772692154328e+00
2.937131965976028525e+01 1.576693202549183770e+00 1.256604065216028587e+01 -8.215266230669760361e+00
2.938702186880588130e+01 1.560632130277028073e+00 1.248373541573747048e+01 -8.229278055491448640e+00
2.940256402497265498e+01 1.544714515031900604e+00 1.240129117348207899e+01 -8.243040262634925952e+00
2.941794756068356875e+01 1.528939638440069082e+00 1.231871040416685226e+01 -8.256556821279659175e+00
2.943317390110142640e+01 1.513306769313204514e+00 1.223599554706407666e+01 -8.269831654189854220e+00
2.944824446400076212e+01 1.497815164212748407e+00 1.215314900240987761e+01 -8.282868637620904195e+00
2.946316065964455788e+01 1.482464068006775326e+00 1.207017313186906193e+01 -8.295671601250816707e+00
2.947792389066941610e+01 1.467252714405334002e+00 1.198707025900085021e+01 -8.308244328158284731e+00
2.949253555205471145e+01 1.452180326187565651e+00 1.190384266973764404e+01 -8.320590555313938097e+00
2.950699703093840043e+01 1.437246116019068598e+00 1.182049261283775543e+01 -8.332713973118082151e+00
2.952130970650610564e+01 1.422449287000845164e+00 1.173702230034898975e+01 -8.344618225384603960e+00
2.953547494991773803e+01 1.407789033084862806e+00 1.165343390807701418e+01 -8.356306909549832795e+00
2.954949412421661847e+01 1.393264539564210258e+00 1.156972957604935992e+01 -8.367783576766209208e+00
2.956336858424291236e+01 1.378874983554873923e+00 1.148591140897843665e+01 -8.379051732015362575e+00
2.957709967655121019e+01 1.364619534469472928e+00 1.140198147672341733e+01 -8.390114834239248864e+00
2.959068873934915800e+01 1.350497354410939543e+00 1.131794181474661443e+01 -8.400976296569647062e+00
2.960413710247776820e+01 1.336507598398005481e+00 1.123379442455913768e+01 -8.411639486754419082e+00
